1776.000	5002.667
1777.000	5105.000
1778.000	5258.333
1779.000	5096.667
1780.000	5117.667
1781.000	4853.333
1782.000	5057.333
1783.000	5144.333
1784.000	5188.667
1785.000	4841.667
1786.000	4807.667
1787.000	4883.333
1788.000	4984.667
1789.000	4492.000
1790.000	4116.667
1791.000	4315.333
1792.000	4726.333
1793.000	4746.333
1794.000	5231.333
1795.000	5367.667
1796.000	5389.000
1797.000	5111.000
1798.000	4888.667
1799.000	4685.000
1800.000	4956.000
1801.000	5390.333
1802.000	5852.000
1803.000	5559.333
1804.000	5235.333
1805.000	4696.667
1806.000	4672.333
1807.000	4798.333
1808.000	4763.667
1809.000	4639.000
1810.000	4988.333
1811.000	4970.667
1812.000	5063.667
1813.000	5429.000
1814.000	6104.000
1815.000	5681.000
1816.000	5059.000
1817.000	4603.667
1818.000	4723.333
1819.000	5124.333
1820.000	5235.000
1821.000	4978.667
1822.000	5005.667
1823.000	4628.333
1824.000	4510.000
1825.000	4551.667
1826.000	4519.000
1827.000	4620.667
1828.000	4874.000
1829.000	4880.000
1830.000	5031.000
1831.000	5034.333
1832.000	5366.333
1833.000	5290.000
1834.000	5164.333
1835.000	4709.667
1836.000	4550.000
1837.000	4344.000
1838.000	4370.333
1839.000	4541.000
1840.000	5008.000
1841.000	5189.333
1842.000	5314.667
1843.000	5337.333
1844.000	5388.667
1845.000	5159.667
1846.000	5104.333
1847.000	5096.333
1848.000	5246.000
1849.000	5019.000
1850.000	4983.000
1851.000	5032.000
1852.000	5363.333
1853.000	5212.000
1854.000	5182.667
1855.000	5221.333
1856.000	5315.667
1857.000	5224.667
1858.000	5312.333
1859.000	4938.667
1860.000	4663.667
1861.000	4630.667
1862.000	4688.667
1863.000	4589.000
1864.000	4955.333
1865.000	4978.333
1866.000	5251.000
1867.000	5480.667
1868.000	5409.000
1869.000	4905.000
1870.000	4501.000
1871.000	4355.667
1872.000	4508.667
1873.000	4557.000
1874.000	4891.000
1875.000	4985.667
1876.000	5468.333
1877.000	5538.667
1878.000	4973.333
1879.000	4433.000
1880.000	4430.000
1881.000	4715.333
1882.000	5265.667
1883.000	5525.000
1884.000	5925.667
1885.000	5572.000
1886.000	5174.000
1887.000	4993.667
1888.000	5590.333
1889.000	5692.333
1890.000	5496.333
1891.000	4986.333
1892.000	4493.333
1893.000	4198.667
1894.000	4551.000
1895.000	4853.667
1896.000	4858.000
1897.000	5063.333
1898.000	5493.667
1899.000	5330.000
1900.000	5363.333
1901.000	5080.333
1902.000	4915.000
1903.000	4724.333
1904.000	4789.000
1905.000	5122.333
1906.000	5620.667
1907.000	5082.333
1908.000	4877.333
1909.000	5209.667
1910.000	5536.333
1911.000	5147.667
1912.000	4855.667
1913.000	4852.667
1914.000	5257.333
1915.000	5371.667
1916.000	5176.000
1917.000	4700.333
1918.000	4689.667
1919.000	4771.667
1920.000	4817.667
1921.000	4674.333
1922.000	4822.000
1923.000	4945.333
1924.000	5192.667
1925.000	5059.000
1926.000	4900.333
1927.000	4671.333
1928.000	4641.000
1929.000	4708.667
1930.000	5118.667
1931.000	5140.000
1932.000	5070.667
1933.000	4921.333
1934.000	5005.667
1935.000	4899.333
1936.000	4986.333
1937.000	5063.333
1938.000	5382.667
1939.000	5631.000
1940.000	5721.333
1941.000	5371.667
1942.000	5297.333
1943.000	5392.333
1944.000	5417.667
1945.000	5737.000
1946.000	6263.667
1947.000	6000.000
1948.000	6001.667
1949.000	5802.667
1950.000	5929.333
1951.000	5739.000
1952.000	5490.667
1953.000	5234.667
1954.000	5493.000
1955.000	5728.667
1956.000	5962.000
1957.000	6301.333
1958.000	6902.333
1959.000	6664.000
1960.000	6801.000
1961.000	7459.667
1962.000	8105.333
1963.000	7730.667
1964.000	7398.333
1965.000	7066.333
1966.000	6988.667
1967.000	6935.667
1968.000	7397.667
1969.000	8652.667
1970.000	9952.000
1971.000	10992.333
1972.000	11966.333
1973.000	12963.667
1974.000	14432.333
1975.000	15684.000
1976.000	17154.000
1977.000	17395.667
1978.000	17867.333
1979.000	18007.000
1980.000	18187.333
1981.000	17630.667
1982.000	17308.333
1983.000	16495.000
1984.000	15619.000
1985.000	14640.333
1986.000	14048.667
1987.000	13418.333
1988.000	13029.000
1989.000	12133.000
1990.000	11413.333
1991.000	10738.333
1992.000	9899.667
1993.000	8544.000
1994.000	7678.333
1995.000	7062.667
1996.000	6675.000
1997.000	6048.333
1998.000	5462.000
1999.000	5035.667
2000.000	4983.000
2001.000	4914.000
2002.000	5081.000
2003.000	5300.333
2004.000	5564.333
2005.000	5322.667
2006.000	5319.000
2007.000	5407.333
2008.000	5481.000
2009.000	4637.000
2010.000	4373.000
2011.000	4577.667
2012.000	4650.667
2013.000	4420.000
2014.000	4601.333
2015.000	4499.333
2016.000	4585.000
2017.000	4675.000
2018.000	5035.000
2019.000	5177.333
2020.000	5599.000
2021.000	5373.333
2022.000	5576.000
2023.000	5419.667
2024.000	5332.000
2025.000	5030.000
2026.000	5135.000
2027.000	5222.667
2028.000	5191.667
2029.000	4979.333
2030.000	5095.333
2031.000	5209.667
2032.000	5498.000
2033.000	5366.000
2034.000	5275.667
2035.000	4942.667
2036.000	4985.667
2037.000	4973.667
2038.000	5135.333
2039.000	5102.667
2040.000	5008.000
2041.000	4758.667
2042.000	4828.667
2043.000	4964.667
2044.000	4933.000
2045.000	4645.000
2046.000	4934.667
2047.000	5107.333
2048.000	5094.667
2049.000	5099.333
2050.000	5338.000
2051.000	4875.000
2052.000	4627.667
2053.000	4532.333
2054.000	4729.333
2055.000	4828.667
2056.000	4901.000
2057.000	4998.000
2058.000	5118.000
2059.000	4660.000
2060.000	4330.667
2061.000	4140.000
2062.000	4430.333
2063.000	4683.667
2064.000	4857.333
2065.000	4986.667
2066.000	5623.667
2067.000	5732.000
2068.000	5219.667
2069.000	4475.333
2070.000	4272.333
2071.000	4323.667
2072.000	4605.667
2073.000	4534.000
2074.000	4613.333
2075.000	4496.333
2076.000	4606.667
2077.000	4717.667
2078.000	5199.667
2079.000	5356.667
2080.000	5136.000
2081.000	5063.333
2082.000	5351.000
2083.000	5077.000
2084.000	4870.667
2085.000	4664.667
2086.000	4701.667
2087.000	4505.333
2088.000	4678.667
2089.000	5002.333
2090.000	5256.000
2091.000	4985.000
2092.000	5049.333
2093.000	4998.667
2094.000	4927.000
2095.000	5361.667
2096.000	6144.333
2097.000	5781.667
2098.000	5350.000
2099.000	4972.000
2100.000	4898.333
2101.000	4737.333
2102.000	4866.333
2103.000	4499.667
2104.000	4381.333
2105.000	4672.000
2106.000	5126.333
2107.000	5004.000
2108.000	4721.333
2109.000	4342.000
2110.000	4470.667
2111.000	4812.333
2112.000	5147.667
2113.000	5103.333
2114.000	5374.333
2115.000	5138.333
2116.000	5043.000
2117.000	5088.667
2118.000	5351.667
2119.000	5296.000
2120.000	5284.667
2121.000	5051.667
2122.000	5144.000
2123.000	5027.333
2124.000	5305.333
2125.000	5607.000
2126.000	5544.333
2127.000	5228.000
2128.000	5389.000
2129.000	5038.000
2130.000	4812.000
2131.000	4757.667
2132.000	4718.333
2133.000	4719.667
2134.000	4979.333
2135.000	5042.333
2136.000	5250.667
2137.000	5036.667
2138.000	5125.333
