1917.000	727.667
1918.000	628.333
1919.000	608.333
1920.000	642.667
1921.000	642.000
1922.000	729.000
1923.000	762.667
1924.000	839.333
1925.000	836.667
1926.000	851.000
1927.000	737.667
1928.000	698.667
1929.000	786.000
1930.000	983.333
1931.000	1068.333
1932.000	1169.667
1933.000	1082.333
1934.000	1102.333
1935.000	1046.000
1936.000	1031.333
1937.000	1059.333
1938.000	1197.000
1939.000	1072.667
1940.000	973.333
1941.000	1069.000
1942.000	1309.000
1943.000	1325.333
1944.000	1314.333
1945.000	1220.333
1946.000	1228.000
1947.000	1217.333
1948.000	1292.000
1949.000	1219.333
1950.000	1215.000
1951.000	1147.667
1952.000	1171.333
1953.000	1070.000
1954.000	1091.667
1955.000	1049.667
1956.000	1026.000
1957.000	968.667
1958.000	978.667
1959.000	996.333
1960.000	1076.333
1961.000	1020.000
1962.000	1040.333
1963.000	1031.667
1964.000	1115.667
1965.000	1115.333
1966.000	1175.000
1967.000	1139.000
1968.000	1106.000
1969.000	1017.667
1970.000	1069.333
1971.000	1098.667
1972.000	1198.333
1973.000	1317.333
1974.000	1492.333
1975.000	1622.333
1976.000	1797.333
1977.000	1719.000
1978.000	1701.667
1979.000	1835.000
1980.000	2033.000
1981.000	2039.333
1982.000	2188.000
1983.000	2296.000
1984.000	2384.667
1985.000	2469.333
1986.000	2623.000
1987.000	2768.000
1988.000	3010.000
1989.000	3260.667
1990.000	3581.667
1991.000	3771.667
1992.000	3933.000
1993.000	4012.667
1994.000	4173.000
1995.000	4409.000
1996.000	4685.667
1997.000	4833.000
1998.000	5087.000
1999.000	5282.667
2000.000	5516.333
2001.000	5816.333
2002.000	6121.333
2003.000	6079.000
2004.000	6074.667
2005.000	6363.333
2006.000	6742.333
2007.000	6913.333
2008.000	7101.000
2009.000	7117.333
2010.000	7273.333
2011.000	7270.667
2012.000	7183.000
2013.000	7290.333
2014.000	7537.333
2015.000	7485.000
2016.000	7419.667
2017.000	7411.333
2018.000	7439.333
2019.000	7418.333
2020.000	7394.667
2021.000	7193.333
2022.000	7070.333
2023.000	6975.667
2024.000	6897.000
2025.000	6754.000
2026.000	6633.667
2027.000	6403.667
2028.000	6144.000
2029.000	5887.000
2030.000	5789.333
2031.000	5711.333
2032.000	5605.667
2033.000	5336.667
2034.000	5134.667
2035.000	4807.333
2036.000	4569.000
2037.000	4400.000
2038.000	4329.000
2039.000	4121.667
2040.000	3927.667
2041.000	3785.667
2042.000	3749.667
2043.000	3563.333
2044.000	3351.000
2045.000	3175.000
2046.000	3105.000
2047.000	2993.667
2048.000	2873.667
2049.000	2668.000
2050.000	2549.667
2051.000	2508.333
2052.000	2507.000
2053.000	2316.000
2054.000	2217.667
2055.000	2114.333
2056.000	2102.333
2057.000	2114.667
2058.000	2094.000
