1840.000	1358.667
1841.000	1425.667
1842.000	1588.000
1843.000	1628.000
1844.000	1702.667
1845.000	1564.000
1846.000	1589.667
1847.000	1736.000
1848.000	1952.000
1849.000	1950.000
1850.000	1980.667
1851.000	2003.667
1852.000	2100.333
1853.000	2192.333
1854.000	2393.000
1855.000	2415.000
1856.000	2384.000
1857.000	2310.333
1858.000	2402.667
1859.000	2439.667
1860.000	2551.000
1861.000	2446.667
1862.000	2348.667
1863.000	2440.667
1864.000	2572.333
1865.000	2417.667
1866.000	2394.333
1867.000	2491.333
1868.000	2642.667
1869.000	2405.667
1870.000	2282.000
1871.000	2343.333
1872.000	2465.333
1873.000	2504.000
1874.000	2627.000
1875.000	2643.667
1876.000	2711.333
1877.000	2502.000
1878.000	2359.333
1879.000	2511.000
1880.000	2730.667
1881.000	2455.667
1882.000	2288.333
1883.000	2207.000
1884.000	2147.667
1885.000	2157.333
1886.000	2226.667
1887.000	2054.000
1888.000	2042.000
1889.000	2097.000
1890.000	2158.333
1891.000	2026.333
1892.000	1969.667
1893.000	1995.333
1894.000	2188.667
1895.000	2103.667
1896.000	1961.333
1897.000	1816.000
1898.000	1795.333
1899.000	1634.000
1900.000	1512.333
1901.000	1549.000
1902.000	1739.333
1903.000	1639.333
1904.000	1580.000
1905.000	1568.000
1906.000	1657.000
1907.000	1617.333
1908.000	1600.333
1909.000	1569.000
1910.000	1626.333
1911.000	1640.333
1912.000	1769.000
1913.000	1847.667
1914.000	2060.000
1915.000	2067.333
1916.000	2123.000
1917.000	2206.000
1918.000	2470.667
1919.000	2434.333
1920.000	2408.667
1921.000	2510.000
1922.000	2732.333
1923.000	2855.667
1924.000	3078.667
1925.000	3256.333
1926.000	3581.333
1927.000	3645.333
1928.000	3820.667
1929.000	4103.333
1930.000	4409.667
1931.000	4489.000
1932.000	4641.333
1933.000	5042.333
1934.000	5538.667
1935.000	5676.000
1936.000	5879.667
1937.000	6266.333
1938.000	6790.667
1939.000	7226.667
1940.000	7670.333
1941.000	8024.333
1942.000	8460.000
1943.000	8954.667
1944.000	9462.333
1945.000	9876.333
1946.000	10350.333
1947.000	10777.000
1948.000	11298.667
1949.000	11749.333
1950.000	12192.667
1951.000	12697.333
1952.000	13196.000
1953.000	13732.333
1954.000	14354.000
1955.000	14827.000
1956.000	15281.000
1957.000	15794.667
1958.000	16386.667
1959.000	16822.333
1960.000	17368.667
1961.000	17889.667
1962.000	18405.333
1963.000	18741.667
1964.000	19073.000
1965.000	19463.000
1966.000	19858.333
1967.000	20018.000
1968.000	20165.000
1969.000	20550.667
1970.000	21036.333
1971.000	21111.333
1972.000	21092.000
1973.000	21155.333
1974.000	21389.667
1975.000	21527.667
1976.000	21696.333
1977.000	21514.333
1978.000	21336.000
1979.000	21187.667
1980.000	21130.333
1981.000	20925.000
1982.000	20757.333
1983.000	20453.667
1984.000	20120.667
1985.000	19827.333
1986.000	19557.667
1987.000	19176.000
1988.000	18880.000
1989.000	18553.000
1990.000	18205.667
1991.000	17670.000
1992.000	17219.667
1993.000	16779.000
1994.000	16341.667
1995.000	15822.333
1996.000	15288.333
1997.000	14680.000
1998.000	14225.667
1999.000	13719.333
2000.000	13207.000
2001.000	12749.333
2002.000	12411.333
2003.000	11935.667
2004.000	11442.333
2005.000	11006.000
2006.000	10559.333
2007.000	10069.000
2008.000	9664.333
2009.000	9211.333
2010.000	8804.667
2011.000	8676.000
2012.000	8454.667
2013.000	8017.333
2014.000	7739.667
2015.000	7483.333
2016.000	7311.333
2017.000	7188.000
2018.000	7088.667
2019.000	6825.667
2020.000	6630.000
2021.000	6446.333
2022.000	6438.000
2023.000	6393.000
2024.000	6359.000
2025.000	6108.333
2026.000	5966.667
2027.000	5792.333
2028.000	5631.333
2029.000	5430.667
2030.000	5288.667
2031.000	5231.667
2032.000	5208.333
2033.000	5026.667
2034.000	5004.000
2035.000	5042.000
2036.000	5039.333
2037.000	4835.000
2038.000	4731.667
2039.000	4698.000
2040.000	4648.000
2041.000	4472.000
2042.000	4434.000
2043.000	4437.333
2044.000	4459.333
2045.000	4616.000
2046.000	4913.333
2047.000	4782.667
2048.000	4676.000
2049.000	4833.000
2050.000	5060.000
2051.000	5114.000
2052.000	5267.667
2053.000	5349.667
2054.000	5533.000
2055.000	5863.000
2056.000	6224.000
2057.000	6407.667
2058.000	6714.333
2059.000	6823.333
2060.000	6958.000
2061.000	7218.333
2062.000	7550.667
2063.000	7826.333
2064.000	8023.333
2065.000	8312.667
2066.000	8767.667
2067.000	9218.667
2068.000	9602.667
2069.000	9677.667
2070.000	9809.667
2071.000	10143.000
2072.000	10575.667
2073.000	10984.333
2074.000	11365.333
2075.000	11692.333
2076.000	12036.333
2077.000	12377.000
2078.000	12975.000
2079.000	13423.333
2080.000	13621.000
