0.0	0.742431	0.0	0.0
0.001	0.939316	0.0	0.0
0.002	0.76774	0.0	0.0
0.003	0.325323	0.0	0.0
0.004	-0.227204	0.0	0.0
0.005	-0.692958	0.0	0.0
0.006	-0.8882	0.0	0.0
0.007	-0.716623	0.0	0.0
0.008	-0.26599	0.0	0.0
0.009	0.284237	0.0	0.0
0.01	0.741116	0.0	0.0
0.011	0.93833	0.0	0.0
0.012	0.772013	0.0	0.0
0.013	0.33124	0.0	0.0
0.014	-0.220959	0.0	0.0
0.015	-0.689014	0.0	0.0
0.016	-0.889186	0.0	0.0
0.017	-0.719253	0.0	0.0
0.018	-0.272235	0.0	0.0
0.019	0.279307	0.0	0.0
0.02	0.736186	0.0	0.0
0.021	0.935372	0.0	0.0
0.022	0.774971	0.0	0.0
0.023	0.338142	0.0	0.0
0.024	-0.217343	0.0	0.0
0.025	-0.684412	0.0	0.0
0.026	-0.886556	0.0	0.0
0.027	-0.724183	0.0	0.0
0.028	-0.278808	0.0	0.0
0.029	0.277335	0.0	0.0
0.03	0.73257	0.0	0.0
0.031	0.937672	0.0	0.0
0.032	0.777272	0.0	0.0
0.033	0.345373	0.0	0.0
0.034	-0.209126	0.0	0.0
0.035	-0.680139	0.0	0.0
0.036	-0.884913	0.0	0.0
0.037	-0.72747	0.0	0.0
0.038	-0.285054	0.0	0.0
0.039	0.264516	0.0	0.0
0.04	0.72764	0.0	0.0
0.041	0.936358	0.0	0.0
0.042	0.783188	0.0	0.0
0.043	0.35129	0.0	0.0
0.044	-0.202881	0.0	0.0
0.045	-0.675537	0.0	0.0
0.046	-0.886556	0.0	0.0
0.047	-0.732072	0.0	0.0
0.048	-0.291956	0.0	0.0
0.049	0.258928	0.0	0.0
0.05	0.724353	0.0	0.0
0.051	0.932742	0.0	0.0
0.052	0.786804	0.0	0.0
0.053	0.357206	0.0	0.0
0.054	-0.195321	0.0	0.0
0.055	-0.671264	0.0	0.0
0.056	-0.885241	0.0	0.0
0.057	-0.73503	0.0	0.0
0.058	-0.297544	0.0	0.0
0.059	0.253012	0.0	0.0
0.06	0.718108	0.0	0.0
0.061	0.933399	0.0	0.0
0.062	0.789762	0.0	0.0
0.063	0.365752	0.0	0.0
0.064	-0.188747	0.0	0.0
0.065	-0.66732	0.0	0.0
0.066	-0.880968	0.0	0.0
0.067	-0.738974	0.0	0.0
0.068	-0.305432	0.0	0.0
0.069	0.247095	0.0	0.0
0.07	0.715478	0.0	0.0
0.071	0.932413	0.0	0.0
0.072	0.795678	0.0	0.0
0.073	0.370025	0.0	0.0
0.074	-0.184146	0.0	0.0
0.075	-0.662061	0.0	0.0
0.076	-0.879654	0.0	0.0
0.077	-0.740289	0.0	0.0
0.078	-0.311349	0.0	0.0
0.079	0.241836	0.0	0.0
0.08	0.710548	0.0	0.0
0.081	0.932085	0.0	0.0
0.082	0.80028	0.0	0.0
0.083	0.376928	0.0	0.0
0.084	-0.175271	0.0	0.0
0.085	-0.656802	0.0	0.0
0.086	-0.880968	0.0	0.0
0.087	-0.745219	0.0	0.0
0.088	-0.316936	0.0	0.0
0.089	0.234605	0.0	0.0
0.09	0.705617	0.0	0.0
0.091	0.931099	0.0	0.0
0.092	0.801595	0.0	0.0
0.093	0.381201	0.0	0.0
0.094	-0.169683	0.0	0.0
0.095	-0.653186	0.0	0.0
0.096	-0.880311	0.0	0.0
0.097	-0.748835	0.0	0.0
0.098	-0.323182	0.0	0.0
0.099	0.227374	0.0	0.0
