0.0	0.916965	0.0	0.0
0.001	0.643495	0.0	0.0
0.002	0.14553	0.0	0.0
0.003	-0.405354	0.0	0.0
0.004	-0.794194	0.0	0.0
0.005	-0.863877	0.0	0.0
0.006	-0.587777	0.0	0.0
0.007	-0.083567	0.0	0.0
0.008	0.460415	0.0	0.0
0.009	0.839065	0.0	0.0
0.01	0.917622	0.0	0.0
0.011	0.64974	0.0	0.0
0.012	0.152761	0.0	0.0
0.013	-0.39878	0.0	0.0
0.014	-0.791565	0.0	0.0
0.015	-0.867163	0.0	0.0
0.016	-0.595994	0.0	0.0
0.017	-0.089483	0.0	0.0
0.018	0.453184	0.0	0.0
0.019	0.837093	0.0	0.0
0.02	0.918608	0.0	0.0
0.021	0.654999	0.0	0.0
0.022	0.159664	0.0	0.0
0.023	-0.392206	0.0	0.0
0.024	-0.786634	0.0	0.0
0.025	-0.867492	0.0	0.0
0.026	-0.600267	0.0	0.0
0.027	-0.097372	0.0	0.0
0.028	0.445953	0.0	0.0
0.029	0.83545	0.0	0.0
0.03	0.92058	0.0	0.0
0.031	0.658286	0.0	0.0
0.032	0.166238	0.0	0.0
0.033	-0.384975	0.0	0.0
0.034	-0.782361	0.0	0.0
0.035	-0.869464	0.0	0.0
0.036	-0.60454	0.0	0.0
0.037	-0.10526	0.0	0.0
0.038	0.440365	0.0	0.0
0.039	0.828876	0.0	0.0
0.04	0.925182	0.0	0.0
0.041	0.667161	0.0	0.0
0.042	0.174783	0.0	0.0
0.043	-0.378402	0.0	0.0
0.044	-0.779075	0.0	0.0
0.045	-0.871436	0.0	0.0
0.046	-0.611771	0.0	0.0
0.047	-0.113806	0.0	0.0
0.048	0.429847	0.0	0.0
0.049	0.824932	0.0	0.0
0.05	0.925511	0.0	0.0
0.051	0.671434	0.0	0.0
0.052	0.183329	0.0	0.0
0.053	-0.370184	0.0	0.0
0.054	-0.774473	0.0	0.0
0.055	-0.872423	0.0	0.0
0.056	-0.617688	0.0	0.0
0.057	-0.121037	0.0	0.0
0.058	0.425902	0.0	0.0
0.059	0.820001	0.0	0.0
0.06	0.926168	0.0	0.0
0.061	0.675707	0.0	0.0
0.062	0.189246	0.0	0.0
0.063	-0.363282	0.0	0.0
0.064	-0.772501	0.0	0.0
0.065	-0.873737	0.0	0.0
0.066	-0.622289	0.0	0.0
0.067	-0.129583	0.0	0.0
0.068	0.418343	0.0	0.0
0.069	0.819015	0.0	0.0
0.07	0.927483	0.0	0.0
0.071	0.681294	0.0	0.0
0.072	0.197134	0.0	0.0
0.073	-0.356708	0.0	0.0
0.074	-0.768228	0.0	0.0
0.075	-0.874395	0.0	0.0
0.076	-0.626891	0.0	0.0
0.077	-0.134842	0.0	0.0
0.078	0.412426	0.0	0.0
0.079	0.814414	0.0	0.0
0.08	0.926826	0.0	0.0
0.081	0.687868	0.0	0.0
0.082	0.204037	0.0	0.0
0.083	-0.348819	0.0	0.0
0.084	-0.763955	0.0	0.0
0.085	-0.875709	0.0	0.0
0.086	-0.632808	0.0	0.0
0.087	-0.144374	0.0	0.0
0.088	0.404209	0.0	0.0
0.089	0.811127	0.0	0.0
0.09	0.931099	0.0	0.0
0.091	0.693456	0.0	0.0
0.092	0.212254	0.0	0.0
0.093	-0.342574	0.0	0.0
0.094	-0.761325	0.0	0.0
0.095	-0.876367	0.0	0.0
0.096	-0.639381	0.0	0.0
0.097	-0.151277	0.0	0.0
0.098	0.398293	0.0	0.0
0.099	0.807183	0.0	0.0
