0.0	0.9357	0.0	0.000669
0.001	0.724681	10.0	3.278875e-006
0.002	0.259914	20.0	3.369038e-006
0.003	-0.2936	30.0	4.038818e-006
0.004	-0.732729	40.0	4.737056e-006
0.005	-0.883269	50.0	6.14265e-006
0.006	-0.672908	60.0	8.149214e-006
0.007	-0.202552	70.0	1.432449e-005
0.008	0.347674	80.0	2.804588e-005
0.009	0.78023	90.0	0.000103
0.01	0.939316	100.0	0.204648
0.011	0.731584	110.0	7.410676e-005
0.012	0.26846	120.0	1.78131e-005
0.013	-0.283739	130.0	7.288018e-006
0.014	-0.726484	140.0	4.221724e-006
0.015	-0.88557	150.0	2.52366e-006
0.016	-0.683097	160.0	1.499057e-006
0.017	-0.216029	170.0	1.001308e-006
0.018	0.335841	180.0	6.220216e-007
0.019	0.775628	190.0	7.012442e-007
0.02	0.937344	200.0	1.139284e-006
0.021	0.742431	210.0	4.777291e-007
0.022	0.284237	220.0	4.598734e-007
0.023	-0.273221	230.0	2.587309e-007
0.024	-0.71991	240.0	1.338156e-007
0.025	-0.886556	250.0	5.298106e-008
0.026	-0.690328	260.0	1.381355e-007
0.027	-0.224903	270.0	1.291136e-007
0.028	0.324995	280.0	1.649205e-007
0.029	0.76511	290.0	5.283636e-009
0.03	0.939316	300.0	9.051425e-006
0.031	0.748018	310.0	6.198867e-008
0.032	0.294098	320.0	2.694937e-007
0.033	-0.261717	330.0	1.438614e-007
0.034	-0.713337	340.0	6.366634e-008
0.035	-0.887542	350.0	4.965179e-008
0.036	-0.696573	360.0	6.399687e-008
0.037	-0.23575	370.0	1.257453e-007
0.038	0.314148	380.0	1.231517e-007
0.039	0.758208	390.0	3.613017e-008
0.04	0.940959	400.0	6.233515e-007
0.041	0.75525	410.0	7.83921e-008
0.042	0.303959	420.0	8.45156e-008
0.043	-0.248569	430.0	5.82114e-008
0.044	-0.706763	440.0	2.978783e-008
0.045	-0.890172	450.0	2.137961e-008
0.046	-0.703147	460.0	7.883367e-008
0.047	-0.247254	470.0	5.427964e-008
0.048	0.302972	480.0	6.946754e-008
0.049	0.751963	490.0	8.236218e-009
0.05	0.941617	500.0	2.246479e-006
0.051	0.761166	510.0	8.236218e-009
0.052	0.315791	520.0	6.946754e-008
0.053	-0.237722	530.0	5.427964e-008
0.054	-0.698546	540.0	7.883367e-008
0.055	-0.888528	550.0	2.137961e-008
0.056	-0.711364	560.0	2.978783e-008
0.057	-0.259087	570.0	5.82114e-008
0.058	0.292783	580.0	8.45156e-008
0.059	0.743745	590.0	7.83921e-008
0.06	0.93833	600.0	6.233515e-007
0.061	0.768068	610.0	3.613017e-008
0.062	0.325981	620.0	1.231517e-007
0.063	-0.226875	630.0	1.257453e-007
0.064	-0.6923	640.0	6.399687e-008
0.065	-0.886885	650.0	4.965179e-008
0.066	-0.71761	660.0	6.366634e-008
0.067	-0.269276	670.0	1.438614e-007
0.068	0.281279	680.0	2.694937e-007
0.069	0.736843	690.0	6.198867e-008
0.07	0.938001	700.0	9.051425e-006
0.071	0.775628	710.0	5.283636e-009
0.072	0.337485	720.0	1.649205e-007
0.073	-0.217343	730.0	1.291136e-007
0.074	-0.683754	740.0	1.381355e-007
0.075	-0.887871	750.0	5.298106e-008
0.076	-0.725827	760.0	1.338156e-007
0.077	-0.281438	770.0	2.587309e-007
0.078	0.270432	780.0	4.598734e-007
0.079	0.728954	790.0	4.777291e-007
0.08	0.935372	800.0	1.139284e-006
0.081	0.783188	810.0	7.012442e-007
0.082	0.349975	820.0	6.220216e-007
0.083	-0.205839	830.0	1.001308e-006
0.084	-0.677838	840.0	1.499057e-006
0.085	-0.883927	850.0	2.52366e-006
0.086	-0.730428	860.0	4.221724e-006
0.087	-0.29097	870.0	7.288018e-006
0.088	0.259257	880.0	1.78131e-005
0.089	0.721723	890.0	7.410676e-005
0.09	0.935372	900.0	0.204648
0.091	0.788447	910.0	0.000103
0.092	0.359836	920.0	2.804588e-005
0.093	-0.194006	930.0	1.432449e-005
0.094	-0.669292	940.0	8.149214e-006
0.095	-0.883269	950.0	6.14265e-006
0.096	-0.73766	960.0	4.737056e-006
0.097	-0.302474	970.0	4.038818e-006
0.098	0.247424	980.0	3.369038e-006
0.099	0.713177	990.0	3.278875e-006
