0.0	-0.460245	0.0	0.000574
0.005	0.504131	10.0	1.833361e-005
0.01	-0.443153	20.0	1.897389e-005
0.015	0.49164	30.0	2.120666e-005
0.02	-0.430006	40.0	2.57873e-005
0.025	0.476192	50.0	2.970612e-005
0.03	-0.414229	60.0	4.24438e-005
0.035	0.46173	70.0	6.915116e-005
0.04	-0.397466	80.0	0.000158
0.045	0.445953	90.0	0.000638
0.05	-0.382346	100.0	0.170636
0.055	0.430833	110.0	0.000638
0.06	-0.365254	120.0	0.000158
0.065	0.414727	130.0	6.915116e-005
0.07	-0.348491	140.0	4.24438e-005
0.075	0.397964	150.0	2.970612e-005
0.08	-0.331399	160.0	2.57873e-005
0.085	0.382515	170.0	2.120666e-005
0.09	-0.31858	180.0	1.897389e-005
0.095	0.364766	190.0	1.833361e-005
