0.0	0.620815	0.0	0.000795
0.001	0.799951	10.0	9.618116e-008
0.002	0.908748	20.0	4.134421e-008
0.003	0.934057	30.0	7.995376e-008
0.004	0.858458	40.0	6.731432e-007
0.005	0.707261	50.0	0.204641
0.006	0.48934	60.0	7.829483e-007
0.007	0.230003	70.0	2.613678e-007
0.008	-0.051355	80.0	7.581893e-008
0.009	-0.325811	90.0	4.217756e-008
0.01	-0.56937	100.0	4.468265e-006
0.011	-0.753765	110.0	3.874524e-008
0.012	-0.86059	120.0	5.542985e-009
0.013	-0.877682	130.0	2.081873e-008
0.014	-0.804712	140.0	1.635138e-008
0.015	-0.648585	150.0	1.92601e-006
0.016	-0.426719	160.0	5.157716e-008
0.017	-0.164753	170.0	8.284994e-009
0.018	0.118906	180.0	5.627282e-008
0.019	0.38383	190.0	3.541157e-009
0.02	0.623774	200.0	3.783941e-007
0.021	0.800937	210.0	1.970053e-008
0.022	0.908748	220.0	7.960369e-009
0.023	0.932413	230.0	4.04171e-008
0.024	0.857472	240.0	6.030813e-010
0.025	0.706275	250.0	1.575179e-007
0.026	0.488354	260.0	1.812416e-009
0.027	0.228031	270.0	6.043693e-009
0.028	-0.054313	280.0	2.409213e-008
0.029	-0.328441	290.0	1.45203e-009
0.03	-0.571014	300.0	1.150532e-008
0.031	-0.75508	310.0	4.358924e-009
0.032	-0.860261	320.0	3.067411e-009
0.033	-0.878339	330.0	1.364364e-008
0.034	-0.801754	340.0	7.114491e-008
0.035	-0.646284	350.0	2.926007e-008
0.036	-0.425733	360.0	1.741875e-008
0.037	-0.163438	370.0	2.35163e-009
0.038	0.119235	380.0	5.956667e-010
0.039	0.382844	390.0	4.039337e-009
0.04	0.623116	400.0	3.392847e-008
0.041	0.801924	410.0	4.553816e-008
0.042	0.910062	420.0	6.989145e-009
0.043	0.931756	430.0	8.547467e-009
0.044	0.856815	440.0	1.453734e-008
0.045	0.703645	450.0	2.307401e-007
0.046	0.485724	460.0	3.929667e-009
0.047	0.226716	470.0	9.534645e-009
0.048	-0.056943	480.0	1.18376e-008
0.049	-0.329755	490.0	5.590492e-009
0.05	-0.571342	500.0	8.470124e-009
0.051	-0.756395	510.0	5.590492e-009
0.052	-0.859275	520.0	1.18376e-008
0.053	-0.879982	530.0	9.534645e-009
0.054	-0.801754	540.0	3.929667e-009
0.055	-0.645955	550.0	2.307401e-007
0.056	-0.425404	560.0	1.453734e-008
0.057	-0.16311	570.0	8.547467e-009
0.058	0.121536	580.0	6.989145e-009
0.059	0.390733	590.0	4.553816e-008
0.06	0.623445	600.0	3.392847e-008
0.061	0.80291	610.0	4.039337e-009
0.062	0.908748	620.0	5.956667e-010
0.063	0.931756	630.0	2.35163e-009
0.064	0.857472	640.0	1.741875e-008
0.065	0.703645	650.0	2.926007e-008
0.066	0.484081	660.0	7.114491e-008
0.067	0.224744	670.0	1.364364e-008
0.068	-0.059901	680.0	3.067411e-009
0.069	-0.333371	690.0	4.358924e-009
0.07	-0.573972	700.0	1.150532e-008
0.071	-0.75771	710.0	1.45203e-009
0.072	-0.863219	720.0	2.409213e-008
0.073	-0.877353	730.0	6.043693e-009
0.074	-0.801754	740.0	1.812416e-009
0.075	-0.646612	750.0	1.575179e-007
0.076	-0.420803	760.0	6.030813e-010
0.077	-0.158179	770.0	4.04171e-008
0.078	0.123179	780.0	7.960369e-009
0.079	0.393362	790.0	1.970053e-008
0.08	0.627389	800.0	3.783941e-007
0.081	0.804553	810.0	3.541157e-009
0.082	0.910391	820.0	5.627282e-008
0.083	0.928798	830.0	8.284994e-009
0.084	0.8555	840.0	5.157716e-008
0.085	0.703645	850.0	1.92601e-006
0.086	0.483752	860.0	1.635138e-008
0.087	0.222443	870.0	2.081873e-008
0.088	-0.06023	880.0	5.542985e-009
0.089	-0.335672	890.0	3.874524e-008
0.09	-0.575615	900.0	4.468265e-006
0.091	-0.75771	910.0	4.217756e-008
0.092	-0.86059	920.0	7.581893e-008
0.093	-0.876038	930.0	2.613678e-007
0.094	-0.798796	940.0	7.829483e-007
0.095	-0.643983	950.0	0.204641
0.096	-0.420803	960.0	6.731432e-007
0.097	-0.158179	970.0	7.995376e-008
0.098	0.125151	980.0	4.134421e-008
0.099	0.390733	990.0	9.618116e-008
