0.0	0.900202	0.0	0.00073
0.001	0.084394	10.0	3.526138e-006
0.002	-0.81523	20.0	3.616407e-006
0.003	-0.542418	30.0	3.142745e-006
0.004	0.506431	40.0	4.099111e-006
0.005	0.903817	50.0	4.027838e-006
0.006	0.096884	60.0	3.466386e-006
0.007	-0.8103	70.0	4.414337e-006
0.008	-0.551621	80.0	5.151376e-006
0.009	0.495585	90.0	5.601799e-006
0.01	0.905461	100.0	7.251129e-006
0.011	0.108717	110.0	7.435755e-006
0.012	-0.80537	120.0	8.655351e-006
0.013	-0.561482	130.0	1.073663e-005
0.014	0.484081	140.0	1.331159e-005
0.015	0.910391	150.0	1.757704e-005
0.016	0.121536	160.0	2.870285e-005
0.017	-0.800111	170.0	4.677133e-005
0.018	-0.571671	180.0	0.000104
0.019	0.47422	190.0	0.000418
0.02	0.911706	200.0	0.202608
0.021	0.132382	210.0	0.000327
0.022	-0.796495	220.0	8.528139e-005
0.023	-0.580875	230.0	3.571076e-005
0.024	0.463702	240.0	2.049553e-005
0.025	0.914335	250.0	1.317053e-005
0.026	0.14553	260.0	8.877046e-006
0.027	-0.789593	270.0	6.139897e-006
0.028	-0.588763	280.0	4.429266e-006
0.029	0.452855	290.0	3.323579e-006
0.03	0.916308	300.0	2.719876e-006
0.031	0.157692	310.0	1.945981e-006
0.032	-0.78269	320.0	2.234606e-006
0.033	-0.598624	330.0	1.38769e-006
0.034	0.445624	340.0	1.503568e-006
0.035	0.920909	350.0	1.309891e-006
0.036	0.169524	360.0	1.109322e-006
0.037	-0.77776	370.0	1.086013e-006
0.038	-0.608156	380.0	1.136197e-006
0.039	0.433134	390.0	1.89895e-006
0.04	0.921567	400.0	3.892889e-006
0.041	0.182672	410.0	5.17097e-007
0.042	-0.777431	420.0	2.62015e-007
0.043	-0.616702	430.0	2.981358e-007
0.044	0.421629	440.0	4.952629e-007
0.045	0.924196	450.0	3.334327e-007
0.046	0.191875	460.0	6.005629e-007
0.047	-0.766584	470.0	5.525437e-007
0.048	-0.625905	480.0	2.5398e-007
0.049	0.410783	490.0	3.927006e-007
0.05	0.926497	500.0	2.430821e-007
0.051	0.203051	510.0	3.927006e-007
0.052	-0.763297	520.0	2.5398e-007
0.053	-0.632808	530.0	5.525437e-007
0.054	0.401251	540.0	6.005629e-007
0.055	0.928469	550.0	3.334327e-007
0.056	0.214884	560.0	4.952629e-007
0.057	-0.755409	570.0	2.981358e-007
0.058	-0.641353	580.0	2.62015e-007
0.059	0.390075	590.0	5.17097e-007
0.06	0.929784	600.0	3.892889e-006
0.061	0.225402	610.0	1.89895e-006
0.062	-0.750479	620.0	1.136197e-006
0.063	-0.650228	630.0	1.086013e-006
0.064	0.378571	640.0	1.109322e-006
0.065	0.933071	650.0	1.309891e-006
0.066	0.239864	660.0	1.503568e-006
0.067	-0.742919	670.0	1.38769e-006
0.068	-0.657788	680.0	2.234606e-006
0.069	0.366081	690.0	1.945981e-006
0.07	0.934385	700.0	2.719876e-006
0.071	0.250053	710.0	3.323579e-006
0.072	-0.735687	720.0	4.429266e-006
0.073	-0.66732	730.0	6.139897e-006
0.074	0.354905	740.0	8.877046e-006
0.075	0.934057	750.0	1.317053e-005
0.076	0.261229	760.0	2.049553e-005
0.077	-0.7301	770.0	3.571076e-005
0.078	-0.673894	780.0	8.528139e-005
0.079	0.343401	790.0	0.000327
0.08	0.936358	800.0	0.202608
0.081	0.272733	810.0	0.000418
0.082	-0.722869	820.0	0.000104
0.083	-0.68244	830.0	4.677133e-005
0.084	0.333212	840.0	2.870285e-005
0.085	0.939316	850.0	1.757704e-005
0.086	0.284237	860.0	1.331159e-005
0.087	-0.714323	870.0	1.073663e-005
0.088	-0.690657	880.0	8.655351e-006
0.089	0.321708	890.0	7.435755e-006
0.09	0.934385	900.0	7.251129e-006
0.091	0.294427	910.0	5.601799e-006
0.092	-0.709392	920.0	5.151376e-006
0.093	-0.697559	930.0	4.414337e-006
0.094	0.310532	940.0	3.466386e-006
0.095	0.940302	950.0	4.027838e-006
0.096	0.307574	960.0	4.099111e-006
0.097	-0.704133	970.0	3.142745e-006
0.098	-0.705777	980.0	3.616407e-006
0.099	0.299357	990.0	3.526138e-006
